EventPlayerID,Season,Ast,Block,Foul,Reb,Steal,Turnover,Made,Attempts,Possible
5399,2016,13,13,30,113,15,18,59,142,30
5402,2016,3,1,20,23,2,12,15,36,10
5409,2016,23,2,25,46,17,16,36,93,14
5410,2016,39,32,73,165,18,34,103,237,37
5413,2016,3,0,1,0,0,0,0,4,2
5416,2016,8,1,17,33,4,17,19,46,8
5417,2016,8,14,69,96,9,32,39,76,31
5419,2016,22,0,39,16,12,24,22,52,6
5421,2016,38,13,86,251,18,82,165,300,186
5422,2016,50,7,73,120,30,70,105,241,71
5427,2016,70,14,80,103,50,51,137,328,83
5430,2016,181,5,56,86,43,63,124,274,98
5434,2016,38,1,50,31,16,30,35,120,60
5439,2016,7,0,14,5,3,7,4,13,13
5442,2016,70,8,75,87,39,66,88,237,57
5445,2016,69,1,51,104,22,64,101,220,47
5448,2016,77,0,48,32,10,49,50,119,35
5450,2016,51,13,86,138,17,36,110,284,53
5453,2016,13,0,22,13,2,8,6,9,7
5454,2016,3,0,1,4,0,4,1,3,0
5455,2016,33,13,86,102,24,32,79,167,44
5459,2016,19,3,88,114,16,24,71,174,31
5462,2016,13,4,60,122,10,56,103,164,83
5467,2016,39,3,57,68,15,42,70,198,13
5470,2016,6,4,55,52,6,18,50,110,27
5473,2016,0,0,2,0,0,2,0,1,0
5475,2016,21,14,85,123,4,40,88,151,80
5477,2016,26,2,34,24,11,26,8,18,9
5480,2016,9,0,5,10,3,2,7,21,3
5484,2016,84,3,59,116,37,63,159,405,128
5488,2016,11,0,21,57,8,12,25,56,9
5491,2016,45,6,73,109,26,46,113,277,82
5493,2016,61,7,54,70,41,25,67,121,47
5494,2016,139,1,74,95,41,69,114,299,93
5495,2016,49,29,74,243,8,54,92,187,82
5497,2016,0,3,3,1,0,1,0,3,6
5501,2016,16,4,30,33,14,23,51,115,31
5502,2016,43,8,44,92,5,38,65,170,37
5505,2016,8,2,31,42,6,7,25,69,6
5507,2016,157,0,83,97,33,64,108,242,128
5513,2016,74,16,88,199,50,80,198,446,156
5516,2016,38,19,91,151,24,47,101,236,75
5520,2016,44,0,46,70,21,34,45,127,33
5523,2016,46,26,93,181,28,56,105,211,119
5528,2016,1,0,4,6,1,3,2,6,2
5532,2016,18,6,90,116,18,31,65,157,110
5534,2016,0,0,0,1,0,1,0,1,0
5535,2016,9,13,60,79,12,22,49,101,54
5538,2016,0,0,1,1,0,0,0,2,0
5539,2016,46,2,79,94,12,31,101,244,30
5542,2016,0,0,0,2,0,0,1,2,2
5549,2016,0,0,2,1,0,0,2,2,0
5550,2016,1,0,0,0,0,0,0,0,0
5551,2016,35,8,56,123,19,21,36,111,62
5552,2016,3,2,62,56,4,11,23,52,35
5553,2016,33,3,38,40,22,25,48,132,32
5555,2016,4,2,10,11,3,6,3,16,0
5557,2016,39,39,99,277,39,83,197,392,124
5558,2016,146,8,65,137,55,69,154,336,178
5559,2016,35,8,72,188,27,47,142,316,117
5569,2016,146,1,105,69,46,89,112,304,166
5570,2016,2,1,2,8,1,5,3,12,4
5572,2016,10,9,62,88,18,18,38,123,19
5573,2016,3,5,31,29,4,10,14,53,5
5574,2016,10,9,108,180,19,55,77,147,100
5577,2016,33,17,78,103,36,43,97,226,42
5580,2016,4,0,20,16,9,7,15,43,13
5581,2016,0,0,2,1,0,1,3,4,0
5586,2016,42,2,20,34,12,34,31,91,45
5589,2016,39,1,40,50,7,28,6,37,15
5593,2016,79,5,54,121,27,88,80,159,58
5594,2016,17,10,89,156,17,33,100,188,44
5598,2016,18,34,91,239,13,75,162,279,179
5599,2016,39,3,68,73,21,50,93,230,52
5601,2016,0,0,0,0,0,0,0,0,0
5605,2016,15,0,35,31,5,14,31,67,9
5612,2016,52,0,53,64,22,32,91,275,67
5617,2016,28,16,74,97,22,29,97,234,55
5621,2016,7,5,17,41,6,5,18,45,25
5624,2016,53,8,60,130,43,45,130,276,67
5625,2016,194,16,53,173,58,100,199,406,269
5627,2016,2,26,81,115,9,32,65,126,77
5628,2016,64,7,74,89,29,44,79,174,56
5631,2016,12,2,46,34,8,17,29,93,34
5632,2016,35,14,65,215,18,67,156,353,142
5638,2016,5,5,43,62,10,15,30,47,15
5644,2016,1,0,4,2,2,0,0,1,4
5646,2016,7,22,41,67,12,17,26,65,42
5647,2016,2,8,12,19,1,2,9,17,4
5649,2016,14,1,22,44,6,25,31,64,25
5652,2016,1,0,3,0,0,2,2,6,0
5662,2016,2,0,2,2,2,1,1,7,0
5664,2016,13,9,57,96,9,15,65,135,25
5668,2016,9,0,10,12,5,5,13,20,11
5670,2016,9,25,33,57,11,17,22,52,27
5671,2016,5,12,23,57,7,11,27,48,29
5673,2016,51,3,72,94,24,26,74,171,51
5675,2016,46,55,81,238,21,59,125,198,48
5680,2016,100,0,52,63,23,36,95,236,50
5681,2016,16,20,59,121,25,26,64,111,51
5682,2016,4,7,26,37,1,7,26,46,21
5691,2016,166,1,47,71,43,74,140,371,99
5697,2016,32,1,56,81,20,30,102,284,44
5698,2016,4,0,7,3,1,3,5,19,4
5699,2016,15,10,45,71,15,23,39,82,30
5700,2016,26,1,38,92,14,17,44,118,20
5701,2016,14,22,87,155,17,44,160,288,96
5704,2016,26,4,94,120,17,42,63,128,58
5709,2016,17,0,33,51,13,12,15,42,25
5710,2016,20,36,59,110,9,22,74,165,49
5718,2016,15,2,29,33,12,11,34,87,8
5719,2016,22,3,34,38,11,7,29,84,19
5720,2016,86,3,63,56,25,34,32,114,47
5724,2016,20,20,74,98,12,28,70,115,53
5730,2016,8,1,55,42,11,15,12,50,40
5731,2016,0,0,2,1,0,0,1,1,4
5732,2016,5,2,17,22,1,9,12,30,15
5733,2016,16,8,64,160,12,34,59,101,69
5737,2016,35,0,59,49,9,29,89,268,64
5740,2016,31,28,85,186,27,65,125,250,121
5744,2016,36,12,84,128,14,39,107,281,70
5747,2016,1,0,3,1,1,0,0,2,0
5749,2016,22,1,19,11,7,16,12,28,1
5750,2016,20,24,87,143,15,40,105,206,57
5754,2016,24,0,11,6,4,16,9,17,7
5755,2016,2,0,3,3,3,2,2,7,0
5756,2016,117,6,87,102,46,77,129,346,152
5757,2016,1,0,6,6,0,2,1,6,1
5770,2016,95,16,96,112,25,103,117,286,109
5773,2016,26,8,56,129,11,34,84,212,47
5775,2016,12,28,59,201,23,52,113,256,155
5777,2016,0,0,3,6,0,0,3,7,0
5778,2016,2,3,30,30,1,10,13,27,14
5781,2016,0,0,0,0,0,0,1,2,0
5783,2016,66,7,43,75,25,51,89,207,88
5785,2016,9,11,51,53,8,17,30,46,14
5786,2016,52,5,71,59,32,26,51,127,16
5790,2016,24,4,44,31,13,17,35,104,38
5793,2016,21,4,63,89,14,27,120,272,38
5795,2016,52,0,48,50,26,30,39,89,13
5800,2016,29,5,45,106,22,25,126,305,113
5801,2016,4,6,18,31,6,11,16,34,17
5802,2016,24,22,91,308,40,60,157,265,175
5804,2016,1,0,0,1,1,0,0,1,0
5806,2016,6,9,54,53,5,14,49,90,7
5808,2016,55,1,53,64,31,45,70,157,40
5810,2016,27,2,32,53,24,23,80,165,53
5813,2016,4,1,29,25,2,14,8,19,2
5819,2016,44,1,39,37,34,20,46,121,17
5820,2016,116,13,79,149,32,52,116,278,131
5826,2016,5,6,44,47,2,19,22,43,24
5827,2016,22,3,18,31,12,17,35,109,27
5828,2016,0,0,0,1,1,0,1,1,0
5829,2016,151,25,93,379,62,109,209,375,292
5835,2016,18,15,94,135,23,28,105,231,110
5842,2016,46,1,56,111,28,43,71,125,46
5846,2016,45,27,83,95,15,38,61,153,38
5848,2016,30,1,58,59,17,37,89,199,51
5849,2016,16,1,29,33,13,16,36,87,49
5852,2016,28,2,42,41,16,41,58,161,55
5854,2016,19,5,54,74,11,25,71,161,19
5855,2016,4,2,15,41,0,10,21,63,10
5856,2016,4,0,17,6,1,3,13,34,8
5860,2016,31,7,54,58,17,32,58,126,63
5864,2016,4,0,5,3,2,1,1,7,2
5865,2016,18,14,40,73,12,34,32,66,16
5866,2016,96,6,90,204,37,105,172,294,112
5868,2016,64,3,60,76,24,63,97,218,83
5873,2016,13,1,29,19,3,21,18,49,15
5876,2016,80,2,61,64,21,85,116,265,67
5880,2016,25,50,66,204,21,38,123,201,109
5887,2016,2,3,38,78,9,29,111,199,57
5888,2016,26,7,53,71,22,33,43,132,55
5891,2016,3,0,3,9,3,2,4,11,5
5893,2016,51,2,70,92,45,52,66,157,70
5894,2016,60,1,54,51,28,49,119,314,46
5900,2016,1,0,8,4,0,2,3,10,2
5905,2016,13,1,15,26,8,9,12,38,15
5906,2016,36,1,62,63,21,47,45,138,36
5907,2016,45,6,90,103,25,47,38,97,19
5909,2016,29,14,56,99,27,39,90,197,100
5911,2016,2,0,0,1,0,0,2,5,0
5915,2016,3,4,38,24,3,11,11,21,6
5916,2016,1,0,26,17,4,8,8,16,3
5920,2016,0,0,0,0,0,0,0,0,0
5921,2016,58,0,66,52,43,33,59,149,20
5923,2016,16,33,58,101,14,41,89,181,65
5935,2016,0,1,18,6,2,4,3,13,4
5936,2016,0,3,16,12,2,10,2,2,9
5941,2016,52,3,77,118,29,62,154,398,170
5942,2016,1,0,2,1,0,0,0,0,0
5946,2016,85,0,78,63,40,48,68,172,63
5953,2016,18,11,119,186,23,61,119,242,101
5954,2016,41,15,83,185,33,74,166,367,113
5957,2016,161,1,102,62,45,80,29,83,101
5959,2016,29,22,85,112,5,40,39,90,37
5961,2016,2,0,0,5,0,2,0,7,9
5964,2016,1,0,4,1,0,1,2,7,5
5966,2016,9,1,45,54,8,13,52,144,26
5969,2016,58,2,65,74,42,63,164,369,201
5972,2016,19,3,30,37,7,20,42,123,11
5973,2016,12,5,50,85,13,23,80,192,54
5974,2016,7,2,15,33,2,7,22,49,14
5975,2016,23,5,25,43,4,18,25,62,15
5978,2016,8,12,35,15,2,12,12,31,15
5980,2016,1,2,6,12,2,4,4,13,10
5982,2016,35,7,86,129,21,33,84,222,28
5983,2016,84,1,65,150,20,90,163,317,174
5987,2016,62,19,78,142,12,35,34,87,16
5991,2016,1,0,9,7,4,5,8,17,6
5993,2016,27,16,63,101,24,31,97,182,63
5998,2016,73,1,67,111,34,88,131,268,122
5999,2016,57,14,83,103,24,35,61,139,54
6001,2016,59,49,85,321,27,79,194,435,191
6002,2016,10,4,39,65,10,8,20,51,18
6004,2016,32,47,97,203,15,57,158,260,122
6010,2016,1,3,18,17,2,8,4,10,9
6014,2016,63,8,49,103,51,50,123,241,69
6017,2016,0,0,0,2,0,0,0,1,2
6018,2016,0,0,0,0,0,0,0,2,2
6019,2016,3,21,67,99,0,31,53,83,28
6024,2016,84,6,77,85,43,67,131,307,104
6029,2016,1,0,3,2,0,2,3,10,0
6031,2016,117,12,69,148,35,82,165,361,62
6032,2016,61,2,53,66,32,37,111,232,48
6033,2016,12,2,30,33,5,7,14,37,5
6034,2016,22,0,28,24,7,24,25,77,21
6036,2016,145,3,64,85,19,64,111,295,122
6038,2016,3,0,6,7,6,2,2,11,0
6042,2016,38,36,95,324,44,77,260,479,126
6043,2016,1,1,5,6,3,0,6,14,2
6046,2016,34,8,55,56,24,14,97,238,36
6048,2016,3,1,12,16,0,3,5,11,14
6050,2016,1,0,6,2,1,4,0,6,2
6051,2016,5,8,35,18,1,7,12,31,13
6056,2016,99,25,127,218,35,80,168,303,173
6059,2016,11,5,54,113,14,18,38,78,57
6064,2016,2,0,1,0,0,1,1,3,0
6065,2016,1,0,0,2,0,0,0,1,5
6068,2016,2,0,5,16,1,3,6,8,7
6069,2016,17,0,21,31,7,8,23,49,14
6070,2016,66,44,99,243,29,76,167,304,99
6071,2016,3,10,46,52,7,16,20,38,27
6074,2016,11,30,85,94,3,34,40,63,32
6080,2016,40,36,71,185,40,58,138,277,91
6084,2016,15,7,47,65,10,18,64,172,13
6087,2016,8,0,19,8,4,5,4,18,7
6093,2016,14,54,82,186,17,52,163,287,128
6096,2016,1,0,0,1,0,0,1,2,0
6099,2016,173,5,66,126,44,94,158,387,180
6104,2016,69,4,55,136,25,38,39,108,36
6107,2016,9,26,60,101,10,10,36,54,15
6108,2016,16,9,87,109,20,26,70,136,40
6111,2016,75,9,111,127,29,72,160,389,191
6113,2016,52,13,66,101,40,47,122,284,54
6115,2016,105,5,70,150,38,93,188,482,169
6122,2016,56,8,68,111,35,63,98,242,104
6125,2016,96,7,73,78,47,55,181,391,87
6126,2016,3,9,28,38,3,14,6,13,8
6127,2016,7,18,81,92,6,34,66,111,58
6132,2016,0,0,1,0,0,0,0,0,0
6134,2016,0,0,4,1,0,1,2,5,0
6137,2016,41,20,74,123,16,45,57,158,45
6138,2016,1,1,2,3,0,2,2,5,0
6143,2016,2,5,32,27,2,10,16,40,18
6145,2016,96,1,56,93,36,91,113,283,184
6147,2016,38,1,47,57,27,31,93,237,80
6150,2016,23,2,46,38,17,25,88,247,74
6157,2016,40,5,49,90,16,41,55,142,27
6158,2016,17,0,20,25,4,10,18,62,8
6160,2016,0,0,2,2,1,2,2,4,0
6165,2016,4,28,65,114,5,17,44,83,30
6167,2016,26,19,76,201,14,46,100,188,58
6168,2016,0,0,1,1,0,0,1,2,2
6169,2016,9,3,32,35,1,8,22,52,5
6171,2016,22,22,57,82,11,20,36,110,18
6174,2016,21,2,22,21,6,15,22,61,15
6175,2016,11,20,44,92,11,24,53,121,64
6178,2016,32,0,33,35,12,32,60,169,10
6181,2016,13,0,34,24,15,14,11,34,11
6182,2016,12,5,37,49,15,34,49,119,42
6185,2016,0,0,3,2,0,1,1,2,2
6186,2016,38,4,82,131,6,58,96,222,142
6188,2016,47,15,99,244,17,82,168,316,152
6190,2016,36,1,40,29,7,19,19,47,15
6195,2016,37,12,85,137,41,40,54,114,46
6197,2016,58,10,63,129,36,68,160,392,117
6202,2016,21,21,64,74,20,24,44,58,14
6205,2016,7,2,70,41,6,21,20,41,19
6206,2016,90,2,59,52,25,67,38,119,36
6207,2016,7,0,6,15,6,11,5,21,2
6209,2016,1,0,8,9,0,1,2,14,2
6210,2016,1,4,40,37,0,13,15,43,12
6216,2016,0,4,19,16,4,12,7,17,8
6219,2016,87,22,83,197,35,42,114,268,78
6222,2016,16,1,23,20,6,8,14,44,6
6223,2016,46,7,71,107,28,30,67,143,58
6228,2016,49,61,106,249,33,65,162,338,216
6234,2016,1,0,13,13,1,9,9,21,4
6238,2016,84,55,86,307,39,104,182,445,182
6239,2016,11,6,26,35,6,19,26,71,51
6241,2016,7,13,37,84,7,13,43,79,20
6242,2016,34,7,37,31,24,18,26,78,33
6244,2016,4,0,22,9,3,5,6,12,5
6245,2016,1,0,0,1,0,1,0,0,0
6252,2016,11,3,16,31,6,18,20,72,8
6257,2016,0,0,1,6,1,0,1,15,3
6258,2016,110,1,84,91,46,51,104,291,184
6260,2016,3,0,3,4,0,2,2,9,2
6262,2016,46,9,81,82,26,22,101,238,40
6265,2016,5,1,12,37,4,6,8,23,4
6266,2016,5,7,57,77,9,18,39,76,26
6267,2016,3,0,4,8,2,3,4,8,6
6272,2016,2,31,36,59,1,15,31,66,26
6277,2016,63,12,78,279,27,50,137,316,91
6279,2016,7,3,26,46,2,14,25,57,13
6280,2016,154,1,79,147,15,62,121,260,170
6281,2016,36,1,34,76,32,32,105,235,45
6284,2016,0,0,2,4,0,0,1,4,2
6287,2016,0,0,8,5,0,5,0,2,6
6291,2016,13,12,49,92,5,39,66,109,42
6292,2016,30,8,53,113,13,57,119,266,63
6294,2016,32,5,77,137,21,44,78,194,50
6295,2016,3,0,15,17,3,5,9,26,8
6296,2016,123,1,46,85,31,59,95,258,57
6300,2016,6,7,56,80,6,19,59,119,10
6305,2016,3,3,17,19,2,5,10,16,19
6306,2016,28,35,107,291,14,48,110,209,66
6307,2016,97,16,76,78,22,75,125,269,111
6308,2016,24,10,37,60,17,13,45,88,38
6312,2016,56,8,59,110,36,44,170,342,183
6314,2016,16,30,69,188,13,24,74,148,41
6315,2016,74,5,47,67,25,64,100,217,140
6318,2016,40,15,71,139,26,44,123,264,99
6319,2016,0,0,3,1,0,0,5,9,0
6320,2016,152,6,85,86,58,88,144,320,120
6322,2016,0,1,1,3,0,1,0,1,0
6330,2016,5,0,23,12,4,10,17,48,8
6331,2016,0,0,3,2,0,0,0,4,0
6334,2016,6,10,60,112,17,28,63,124,71
6337,2016,14,4,63,54,26,36,56,151,41
6345,2016,1,28,48,102,2,12,53,85,42
6346,2016,11,1,24,21,4,6,21,66,13
6347,2016,70,7,70,127,33,75,152,354,137
6348,2016,10,4,34,55,7,21,28,79,24
6350,2016,15,1,65,82,12,34,62,177,20
6351,2016,31,1,45,76,19,41,29,105,50
6352,2016,3,0,9,14,0,5,5,15,4
6360,2016,1,0,7,15,1,2,11,25,14
6361,2016,23,13,65,118,32,17,40,135,28
6362,2016,135,0,51,106,45,79,122,279,156
6366,2016,2,0,34,45,5,7,35,79,14
6367,2016,61,9,59,97,22,25,114,248,67
6374,2016,13,3,21,34,5,7,26,69,14
6375,2016,14,0,11,16,6,8,5,12,3
6377,2016,16,5,44,83,15,21,79,163,27
6379,2016,12,23,81,126,12,24,102,179,64
6380,2016,2,5,60,69,3,22,51,78,52
6383,2016,107,1,40,157,27,65,157,386,76
6386,2016,69,3,18,76,13,22,75,150,66
6395,2016,65,8,80,122,22,34,134,292,44
6397,2016,265,0,108,122,28,135,170,363,204
6400,2016,4,6,46,46,6,15,36,59,18
6401,2016,146,3,62,177,58,65,114,301,109
6403,2016,5,10,21,17,4,8,25,53,11
6406,2016,7,2,10,16,2,9,10,24,10
6415,2016,46,42,77,287,23,38,148,264,101
6416,2016,26,64,81,191,9,30,119,199,38
6418,2016,35,4,27,48,13,14,28,66,24
6419,2016,51,1,52,73,14,30,165,343,75
6421,2016,20,11,32,75,4,15,20,29,21
6422,2016,73,3,78,92,9,53,108,249,84
6429,2016,57,10,59,29,13,27,44,113,11
6430,2016,92,1,41,31,8,26,33,87,23
6431,2016,0,0,0,0,0,1,0,1,0
6432,2016,15,8,44,75,8,21,33,66,39
6435,2016,241,7,52,234,32,85,205,444,95
6436,2016,4,2,8,13,3,3,7,14,13
6441,2016,20,4,29,50,1,16,13,24,15
6446,2016,1,3,22,18,3,4,6,18,8
6447,2016,37,6,43,60,12,36,58,161,75
6452,2016,0,0,0,0,0,3,1,4,0
6456,2016,38,9,85,110,15,29,99,235,88
6457,2016,12,31,85,157,6,36,55,109,56
6458,2016,0,0,2,3,1,1,2,2,0
6461,2016,121,1,53,76,24,46,130,334,93
6463,2016,68,4,50,62,27,32,44,135,95
6465,2016,34,7,32,88,19,44,86,221,57
6466,2016,22,32,103,249,32,55,135,293,134
6470,2016,10,3,15,14,1,16,19,50,20
6478,2016,52,10,65,105,42,30,101,272,38
6479,2016,0,0,6,6,2,2,2,8,0
6482,2016,0,0,5,2,1,0,2,2,0
6486,2016,6,2,24,18,7,5,13,30,19
6488,2016,9,1,16,29,9,15,27,76,45
6495,2016,15,29,81,166,22,21,78,149,73
6498,2016,133,3,76,100,46,118,208,509,256
6503,2016,71,6,78,163,41,49,38,113,88
6505,2016,31,8,89,126,19,36,70,165,67
6508,2016,17,28,78,227,23,34,115,233,112
6523,2016,21,19,63,127,13,30,60,129,27
6530,2016,8,14,34,37,2,16,15,38,6
6531,2016,0,0,0,0,0,1,0,2,0
6532,2016,0,0,0,0,0,0,1,1,0
6533,2016,1,0,1,2,0,0,0,3,0
6537,2016,1,1,16,7,0,3,1,2,1
6539,2016,0,0,5,1,0,2,2,5,3
6542,2016,134,1,58,79,39,48,103,247,56
6544,2016,0,0,1,1,1,1,0,1,2
6548,2016,92,28,99,118,40,95,138,306,139
6549,2016,31,13,48,83,10,17,51,126,37
6550,2016,25,31,83,229,28,53,178,288,120
6553,2016,41,15,74,138,41,43,129,288,75
6556,2016,7,6,59,64,14,13,36,88,6
6557,2016,8,6,18,41,5,9,20,38,13
6560,2016,4,0,6,4,2,5,2,10,0
6575,2016,107,3,109,130,40,71,81,212,72
6581,2016,13,4,52,144,12,49,120,258,122
6584,2016,15,15,89,119,10,25,92,147,87
6591,2016,24,1,37,36,10,14,45,138,8
6595,2016,0,2,3,8,1,0,4,8,0
6596,2016,9,7,73,77,4,13,33,63,36
6601,2016,39,11,66,122,20,46,74,206,55
6603,2016,63,4,70,92,21,41,138,322,61
6607,2016,1,0,3,7,0,2,3,11,6
6610,2016,113,3,68,100,35,96,118,316,180
6614,2016,48,3,57,76,27,52,78,190,74
6616,2016,1,2,9,6,2,0,4,8,0
6618,2016,11,0,21,14,3,9,15,37,2
6619,2016,3,4,30,29,2,13,19,52,18
6622,2016,5,5,18,46,5,9,31,61,24
6628,2016,8,11,75,133,16,26,78,144,55
6630,2016,2,18,61,73,6,14,20,34,20
6631,2016,17,11,51,110,17,28,68,153,40
6634,2016,2,15,58,87,9,17,30,57,26
6639,2016,36,14,64,195,9,40,137,276,129
6640,2016,45,50,61,189,20,48,83,139,76
6643,2016,45,4,57,65,40,28,88,212,58
6645,2016,4,4,41,45,7,22,27,81,23
6648,2016,33,16,71,140,29,60,96,241,146
6650,2016,35,7,63,62,21,33,57,164,45
6654,2016,6,11,63,39,9,25,19,48,34
6655,2016,4,14,43,50,3,14,17,38,10
6656,2016,93,0,60,95,18,82,128,355,120
6663,2016,0,0,1,1,0,2,1,4,0
6665,2016,1,0,5,4,1,2,5,19,0
6668,2016,3,6,27,18,8,7,12,24,11
6671,2016,72,1,43,80,25,30,53,145,35
6674,2016,9,45,98,212,22,37,101,185,48
6681,2016,62,8,115,110,46,63,89,226,93
6683,2016,54,3,68,111,23,29,46,135,44
6685,2016,36,25,79,196,20,41,119,261,95
6692,2016,1,0,5,4,1,3,3,13,11
6694,2016,6,9,93,83,7,14,33,61,36
6695,2016,132,0,55,136,79,80,214,488,219
6696,2016,0,0,0,0,0,0,0,0,0
6700,2016,3,2,23,39,5,8,13,27,12
6701,2016,71,7,78,112,36,66,160,377,102
6702,2016,22,14,43,86,17,31,80,239,60
6703,2016,38,0,46,93,33,49,64,115,96
6704,2016,9,15,68,77,7,9,41,87,34
6711,2016,3,1,27,13,1,8,5,15,6
6712,2016,8,0,14,8,1,6,6,20,8
6713,2016,42,36,103,262,19,69,212,339,208
6716,2016,3,3,16,26,3,8,9,21,7
6718,2016,22,2,41,39,7,20,37,77,12
6722,2016,33,4,85,68,18,23,67,182,43
6727,2016,36,7,85,118,22,42,53,105,50
6728,2016,39,8,78,84,17,32,65,118,18
6731,2016,16,2,42,60,7,18,60,145,11
6734,2016,56,9,91,130,33,57,109,272,132
6740,2016,137,0,80,110,26,81,139,347,109
6741,2016,1,2,53,44,5,13,14,39,20
6746,2016,155,3,93,90,33,81,186,438,128
6749,2016,35,13,69,150,28,29,70,179,81
6754,2016,19,14,70,110,7,37,88,199,29
6755,2016,44,2,77,166,14,38,95,203,85
6757,2016,49,8,64,158,28,55,197,432,87
6759,2016,12,2,28,55,10,21,54,126,13
6760,2016,7,6,46,58,2,20,7,14,17
6764,2016,30,2,30,41,4,30,18,71,18
6766,2016,12,1,33,45,2,4,19,38,23
6771,2016,0,0,2,1,0,0,0,1,0
6774,2016,14,7,99,117,14,30,51,118,69
6780,2016,113,13,112,120,63,75,124,357,107
6782,2016,14,7,71,49,19,22,24,62,39
6783,2016,2,1,14,12,0,6,13,24,4
6785,2016,84,2,66,67,36,35,104,266,78
6790,2016,37,5,77,63,14,30,73,169,44
6792,2016,13,10,123,193,14,37,116,220,82
6795,2016,25,2,58,146,19,30,96,194,73
6797,2016,12,8,31,55,5,15,38,97,27
6801,2016,64,2,41,35,23,49,36,123,51
6802,2016,48,22,102,260,38,72,117,251,121
6804,2016,63,4,85,93,33,34,130,276,74
6805,2016,3,0,1,2,0,3,0,3,2
6806,2016,1,0,0,0,1,1,3,3,0
6814,2016,8,1,45,68,9,15,33,51,38
6821,2016,25,1,61,172,20,45,150,294,136
6824,2016,60,0,48,41,21,45,22,87,35
6825,2016,37,33,68,198,14,39,102,268,102
6832,2016,18,0,23,22,8,12,33,119,24
6835,2016,2,1,8,4,1,0,5,16,2
6836,2016,32,5,79,62,20,36,80,203,57
6843,2016,123,0,46,85,37,61,75,202,70
6845,2016,2,0,26,8,2,5,5,22,8
6846,2016,17,8,74,169,36,39,103,217,133
6850,2016,2,1,19,32,7,9,19,45,14
6853,2016,1,0,1,0,0,0,0,0,0
6854,2016,13,14,71,84,13,36,79,216,45
6856,2016,7,0,33,40,4,17,41,107,18
6858,2016,7,8,39,61,12,15,41,62,4
6867,2016,0,0,9,9,0,5,6,7,2
6875,2016,21,10,93,139,19,34,64,142,55
6882,2016,0,1,9,8,0,2,10,31,0
6884,2016,11,9,35,69,9,29,71,188,111
6886,2016,10,1,28,68,7,11,16,40,31
6890,2016,57,1,58,49,26,55,44,182,33
6894,2016,71,11,66,156,34,102,183,421,194
6896,2016,6,0,17,9,3,8,8,19,2
6897,2016,0,0,2,2,0,0,1,4,0
6902,2016,3,7,10,32,5,10,14,41,10
6903,2016,75,14,54,90,21,48,51,161,33
6906,2016,39,1,87,143,21,33,49,122,42
6910,2016,4,0,25,41,3,9,12,28,4
6911,2016,29,7,64,119,22,26,143,373,61
6912,2016,31,8,63,85,53,53,92,254,63
6915,2016,54,16,92,148,42,56,166,408,90
6921,2016,11,37,105,135,12,34,91,178,56
6924,2016,32,4,87,90,24,41,56,155,48
6926,2016,24,21,80,174,29,52,101,264,118
6929,2016,0,2,13,6,0,3,3,17,3
6935,2016,0,0,2,2,0,0,0,0,0
6936,2016,53,2,54,84,18,43,105,296,85
6937,2016,1,0,3,2,0,1,1,6,2
6939,2016,13,0,22,63,8,7,55,168,15
6940,2016,66,3,47,76,32,47,63,185,48
6944,2016,34,1,54,57,29,28,29,61,39
6948,2016,100,0,74,60,38,79,129,341,111
6957,2016,17,32,61,123,32,27,80,143,45
6959,2016,67,38,90,194,25,64,158,310,105
6961,2016,61,0,38,30,12,51,63,150,28
6965,2016,11,1,42,59,10,14,31,66,20
6966,2016,0,5,28,31,1,7,10,25,23
6968,2016,61,2,43,94,12,46,91,241,33
6969,2016,9,3,45,51,3,13,35,99,17
6970,2016,43,23,90,140,17,48,143,344,117
6972,2016,28,1,27,25,11,14,15,41,35
6982,2016,0,3,32,37,4,14,11,25,10
6983,2016,37,10,83,149,31,32,138,283,79
6984,2016,59,3,85,66,32,39,56,138,54
6990,2016,49,3,52,77,15,23,45,126,37
6996,2016,75,27,76,291,49,63,173,365,164
6999,2016,4,1,30,26,0,5,6,13,8
7003,2016,40,6,56,125,17,58,102,224,46
7004,2016,24,0,33,23,13,17,28,81,12
7010,2016,0,1,8,4,0,0,2,3,1
7017,2016,126,14,95,113,33,81,112,285,132
7018,2016,39,9,108,178,22,45,151,241,118
7020,2016,65,5,77,128,28,37,76,184,101
7023,2016,58,3,63,118,21,38,142,323,86
7024,2016,0,2,13,20,0,3,6,21,8
7027,2016,3,10,31,37,4,9,10,18,6
7029,2016,43,5,67,83,23,34,70,178,18
7043,2016,61,11,94,104,36,61,107,220,128
7044,2016,5,3,39,36,6,26,14,35,15
7047,2016,1,4,26,25,0,8,20,39,11
7053,2016,23,7,74,126,19,58,140,323,127
7056,2016,23,0,37,34,13,11,6,23,13
7058,2016,10,6,50,44,5,10,22,55,10
7060,2016,7,0,9,15,2,7,19,42,13
7062,2016,21,6,64,121,11,29,51,138,50
7067,2016,3,0,10,12,3,12,13,32,12
7072,2016,5,14,82,111,18,32,51,96,61
7074,2016,8,21,74,107,8,41,64,120,66
7075,2016,81,1,70,81,22,45,127,290,82
7077,2016,59,25,81,162,32,53,98,204,69
7079,2016,12,1,25,60,13,25,61,167,33
7081,2016,48,2,42,82,38,52,83,177,70
7083,2016,3,0,5,8,0,1,0,2,2
7088,2016,2,0,12,10,3,4,2,8,0
